project_id,project_name,start_date,end_date,status,budget,department_id
10377,Upgradable mobile moratorium,2023-04-23,2025-11-07,Cancelled,1061713,4
10378,Switchable systematic system engine,2025-12-06,2025-12-24,On Hold,3768111,8
10379,Grass-roots 24/7 workforce,2024-09-11,2025-01-14,Cancelled,2064846,7
10380,Future-proofed solution-oriented policy,2025-04-14,2025-06-03,Cancelled,632617,4
10381,Up-sized system-worthy info-mediaries,2025-01-02,2025-11-07,Active,2491645,2
10382,Seamless zero administration service-desk,2024-08-25,2025-06-10,Completed,3835946,1
10383,Object-based grid-enabled software,2023-11-23,2024-07-28,Cancelled,2762223,5
10384,Organic optimizing adapter,2023-02-04,2024-11-25,Active,3013983,1
10385,Balanced context-sensitive functionalities,2024-12-04,2025-08-02,On Hold,1695647,1
10386,Customizable explicit project,2025-09-04,2025-12-06,On Hold,902001,7
10387,Customer-focused multi-state time-frame,2025-05-03,2025-07-21,Completed,2265023,4
10388,Fundamental interactive service-desk,2023-07-02,2025-04-03,Active,1267247,5
10389,Re-engineered user-facing monitoring,2025-08-27,2025-11-03,Active,3685550,7
10390,Integrated heuristic model,2023-02-22,2025-05-18,On Hold,2243625,3
10391,Adaptive foreground extranet,2025-09-24,2025-10-07,Cancelled,3168595,1
10392,Persistent executive moderator,2024-03-26,2024-07-31,Active,1535306,4
10393,Open-source fault-tolerant model,2025-09-12,2025-10-01,Completed,2772470,1
10394,Total attitude-oriented toolset,2025-10-08,2026-01-01,Active,563603,3
10395,Universal encompassing functionalities,2025-09-07,2025-11-30,Cancelled,3727607,2
10396,Reverse-engineered composite process improvement,2025-06-24,2025-07-07,Completed,3349190,6
10397,Implemented 24/7 Graphical User Interface,2023-06-11,2025-09-21,Cancelled,542580,1
10398,Organized uniform policy,2024-06-11,2025-09-19,Active,1559476,6
10399,Exclusive demand-driven adapter,2025-04-22,2025-09-28,Active,1746397,2
10400,Synchronized stable middleware,2023-03-13,2023-09-06,Completed,3751286,3
10401,Automated user-facing extranet,2023-06-30,2023-08-10,Completed,2469704,7
10402,Organized motivating matrix,2023-07-23,2024-08-10,On Hold,2859051,6
10403,Integrated scalable migration,2024-05-10,2025-05-15,Completed,1285714,5
10404,Adaptive reciprocal artificial intelligence,2024-03-25,2025-06-18,Active,3059401,5
10405,Profit-focused fault-tolerant intranet,2023-05-06,2023-10-05,Completed,723604,3
10406,Open-architected motivating knowledgebase,2025-07-02,2025-07-27,Cancelled,3929682,6
10407,Persistent upward-trending application,2024-12-19,2024-12-24,Cancelled,3875539,5
10408,Exclusive solution-oriented benchmark,2024-10-02,2025-09-13,On Hold,3334078,2
10409,Public-key static flexibility,2023-11-16,2025-08-26,On Hold,1340287,1
10410,Re-engineered stable workforce,2023-06-02,2024-05-30,On Hold,3314854,6
10411,Visionary systematic paradigm,2025-05-04,2025-12-16,Cancelled,714789,6
10412,Programmable neutral definition,2024-08-31,2025-03-16,Active,3530674,5
10413,Public-key solution-oriented approach,2023-03-27,2025-06-24,Cancelled,716773,4
10414,Optimized context-sensitive knowledge user,2025-04-30,2025-09-08,On Hold,2708736,1
10415,Inverse explicit focus group,2023-06-15,2023-12-04,Completed,1461749,4
10416,Self-enabling multi-state analyzer,2025-05-15,2025-12-08,On Hold,1203195,5
10417,Reduced mission-critical model,2025-06-04,2025-12-01,Active,3699071,4
10418,Total 4thgeneration projection,2025-10-01,2025-10-02,Completed,3743293,2
10419,Stand-alone high-level support,2023-06-25,2025-01-12,Completed,2982274,7
10420,Future-proofed context-sensitive access,2025-07-14,2025-09-19,On Hold,962849,1
10421,Distributed tertiary website,2025-11-30,2025-12-17,Completed,3902603,5
10422,Object-based zero administration frame,2023-11-21,2025-10-26,Cancelled,3640604,1
10423,Progressive actuating ability,2024-06-20,2025-04-04,On Hold,2407457,2
10424,Synchronized exuding firmware,2023-08-24,2025-09-06,Active,1942541,2
10425,Exclusive directional groupware,2023-12-04,2025-03-30,Active,1368039,3
10426,Advanced executive flexibility,2024-05-15,2024-07-25,Completed,2904843,3
10427,Versatile modular standardization,2024-01-04,2025-04-19,Active,3867616,6
10428,Self-enabling 6thgeneration orchestration,2025-07-05,2025-10-13,On Hold,2087517,4
10429,Compatible intermediate hardware,2024-01-01,2024-02-29,Cancelled,745163,6
10430,Synchronized analyzing support,2024-06-05,2024-07-30,Completed,2958164,6
10431,Stand-alone exuding database,2024-01-13,2024-01-17,Cancelled,908528,6
10432,Progressive mission-critical archive,2023-10-13,2024-03-02,Active,2348234,6
10433,Managed motivating archive,2023-07-22,2024-09-22,Cancelled,2738178,7
10434,Intuitive uniform time-frame,2023-05-15,2024-09-20,Active,2339264,7
10435,Total upward-trending superstructure,2025-11-28,2025-12-02,Completed,1001732,1
10436,Automated full-range help-desk,2025-07-24,2025-08-20,On Hold,2355155,3
10437,Streamlined attitude-oriented project,2024-11-08,2025-01-13,On Hold,1577569,4
10438,Cross-group multi-state conglomeration,2025-05-15,2025-09-22,Active,1292439,6
10439,Enterprise-wide even-keeled knowledge user,2025-06-04,2025-10-25,On Hold,2992970,6
10440,Virtual dedicated Graphic Interface,2023-06-01,2024-02-11,Cancelled,921565,3
10441,Optional upward-trending algorithm,2024-09-17,2024-11-12,Completed,614318,3
10442,Persistent bottom-line firmware,2023-12-22,2024-01-17,Active,1651197,5
10443,Advanced actuating knowledgebase,2023-08-08,2023-12-11,Cancelled,3860626,4
10444,Universal holistic process improvement,2024-02-14,2025-03-07,Completed,1557062,7
10445,Cloned context-sensitive adapter,2024-01-15,2024-10-08,Cancelled,782719,4
10446,Assimilated 24hour circuit,2024-02-17,2025-05-18,Cancelled,3656618,8
10447,De-engineered radical orchestration,2024-01-09,2025-03-19,On Hold,1618482,1
10448,Exclusive foreground orchestration,2024-08-30,2024-09-15,Active,3324769,2
10449,Right-sized encompassing adapter,2024-02-14,2025-11-13,On Hold,2041042,1
10450,Intuitive interactive benchmark,2025-01-02,2025-05-30,Cancelled,651203,7
10451,Managed attitude-oriented approach,2024-08-24,2024-10-31,On Hold,1157747,6
10452,Configurable multi-state methodology,2023-04-15,2024-09-19,Active,3849550,7
10453,Monitored clear-thinking system engine,2025-08-21,2025-12-31,Completed,3904562,4
10454,Persevering logistical alliance,2025-03-15,2025-04-09,Cancelled,585513,1
10455,De-engineered zero tolerance methodology,2025-07-15,2025-12-10,Completed,538876,8
10456,Decentralized 6thgeneration migration,2024-10-06,2025-01-21,Active,1809937,6
10457,Persistent object-oriented parallelism,2023-05-31,2025-09-04,On Hold,1805062,7
10458,Triple-buffered value-added system engine,2025-11-07,2025-11-11,Completed,2887380,5
10459,Compatible 4thgeneration throughput,2023-12-07,2024-10-05,Active,1021551,7
10460,Organized client-driven flexibility,2025-04-26,2025-12-10,Completed,2644712,2
10461,Quality-focused reciprocal workforce,2024-05-05,2025-10-01,Completed,2680023,2
10462,Organic even-keeled pricing structure,2023-11-09,2025-12-14,Completed,1351658,3
10463,Managed cohesive system engine,2025-05-22,2025-12-16,Active,2504294,4
10464,Sharable intangible utilization,2023-02-01,2024-11-06,Active,1835052,5
10465,Multi-channeled radical instruction set,2024-03-04,2025-02-27,Cancelled,1209695,5
10466,Ergonomic global framework,2024-02-13,2025-10-24,Cancelled,1607261,5
10467,Operative attitude-oriented monitoring,2023-07-07,2023-09-15,Cancelled,3580821,5
10468,Adaptive cohesive access,2024-07-03,2025-05-09,Completed,2548207,5
10469,Multi-tiered reciprocal customer loyalty,2023-02-05,2024-12-06,Active,730836,6
10470,Synchronized incremental definition,2025-10-02,2025-10-16,Completed,1684483,8
10471,Integrated fault-tolerant concept,2023-09-07,2025-03-17,On Hold,3200922,3
10472,Realigned intangible benchmark,2023-03-02,2024-01-04,Cancelled,784024,1
10473,Customizable holistic flexibility,2023-12-31,2024-06-09,Active,2221620,7
10474,User-centric zero-defect encoding,2024-06-21,2025-03-25,Active,1458107,1
10475,Re-engineered incremental moratorium,2025-05-17,2025-08-10,Completed,3376632,4
10476,Multi-tiered background frame,2025-08-13,2025-10-30,Active,3119172,8
10477,Robust exuding open system,2023-03-14,2024-02-27,Active,1298615,2
10478,Secured human-resource structure,2025-03-16,2025-12-07,Completed,1055962,8
10479,Enhanced zero administration focus group,2024-05-08,2024-07-12,On Hold,2107211,2
10480,Virtual 4thgeneration application,2023-01-04,2025-09-04,On Hold,3486525,7
10481,Team-oriented global Internet solution,2023-12-04,2024-09-18,Active,1964283,8
10482,Ergonomic interactive matrix,2025-01-04,2025-07-02,Active,2720673,8
10483,Quality-focused dedicated strategy,2023-09-10,2023-09-24,Completed,742346,2
10484,Persistent maximized complexity,2023-05-02,2024-10-28,Cancelled,3702513,6
10485,Triple-buffered scalable artificial intelligence,2023-10-16,2024-12-10,Active,1889957,7
10486,Organic bi-directional product,2025-09-01,2025-09-07,Active,2734476,3
10487,Intuitive context-sensitive leverage,2023-04-20,2023-12-22,Active,3107409,7
10488,Synergized directional standardization,2025-07-18,2025-12-02,On Hold,1827528,3
10489,Persistent 24/7 success,2023-11-18,2023-12-16,Cancelled,3530504,2
10490,Proactive national function,2023-08-11,2024-08-10,Cancelled,2480096,7
10491,Fundamental tangible definition,2024-03-04,2024-10-08,Completed,1376432,2
10492,Ameliorated needs-based benchmark,2023-02-13,2025-10-07,Completed,907906,2
10493,Devolved dynamic productivity,2024-12-15,2025-03-11,Active,3623699,7
10494,Operative neutral approach,2023-10-21,2024-12-01,Completed,2833408,8
10495,Switchable real-time frame,2024-08-10,2024-12-14,Active,1275565,3
10496,Business-focused 3rdgeneration concept,2025-07-06,2025-09-12,Active,1286960,7
10497,Profit-focused uniform function,2024-09-18,2025-05-19,Cancelled,1413608,5
10498,Persevering background data-warehouse,2025-01-11,2025-07-05,Cancelled,1490295,5
10499,Diverse 24hour artificial intelligence,2024-09-16,2025-03-19,Active,1659303,3
10500,Quality-focused dynamic superstructure,2024-10-14,2025-03-02,Active,624714,3
10501,Persevering mobile paradigm,2023-10-27,2025-04-27,Active,3575231,1
10502,Mandatory dynamic hub,2025-07-09,2025-11-15,Completed,2599882,3
10503,Reduced uniform interface,2024-02-26,2025-04-19,Completed,3189920,2
10504,Re-engineered clear-thinking architecture,2023-05-18,2023-11-07,Completed,1625383,8
10505,Virtual web-enabled success,2023-04-09,2025-09-27,On Hold,1029788,6
10506,Multi-lateral human-resource implementation,2025-03-19,2025-05-05,Completed,1560014,4
10507,Synergized real-time throughput,2023-02-17,2025-04-10,On Hold,3286024,3
10508,User-friendly real-time contingency,2025-05-22,2025-10-11,Completed,3131547,2
10509,Devolved content-based monitoring,2025-12-07,2025-12-27,On Hold,3585540,7
10510,Adaptive full-range website,2024-02-28,2024-12-20,Active,2199239,2
10511,Exclusive incremental leverage,2023-10-13,2023-12-27,Cancelled,2365072,8
10512,Universal multimedia hub,2025-04-01,2025-08-11,Active,1999030,3
10513,Re-engineered asynchronous model,2024-08-21,2025-03-26,Completed,3308346,3
10514,Grass-roots analyzing data-warehouse,2023-02-02,2025-05-16,Active,555624,3
10515,Sharable discrete alliance,2023-01-04,2024-08-06,Active,2550285,7
10516,Configurable analyzing functionalities,2025-09-04,2025-10-28,Active,3058735,7
10517,Seamless asymmetric artificial intelligence,2023-06-07,2023-07-23,Active,1004515,8
10518,Reverse-engineered context-sensitive interface,2025-12-05,2025-12-07,Cancelled,2197999,5
10519,Multi-lateral system-worthy migration,2023-03-13,2023-12-03,Completed,3486567,4
10520,Up-sized methodical moratorium,2024-01-25,2025-12-04,Cancelled,3118796,8
10521,Re-contextualized zero tolerance capability,2023-01-13,2025-04-09,Cancelled,3710920,7
10522,Networked bifurcated service-desk,2024-07-27,2025-07-05,On Hold,2599552,8
10523,Expanded interactive emulation,2024-06-13,2025-01-09,Cancelled,700954,5
10524,Persevering disintermediate groupware,2024-12-16,2025-08-17,On Hold,632187,3
10525,Ergonomic attitude-oriented moratorium,2023-01-24,2023-06-01,Cancelled,3929003,6
10526,Reactive reciprocal info-mediaries,2023-02-25,2024-05-02,On Hold,3836664,8
10527,Right-sized bifurcated Internet solution,2024-03-24,2025-07-25,On Hold,1971241,8
10528,User-friendly tertiary superstructure,2025-02-07,2025-05-24,Active,3633513,8
10529,Seamless solution-oriented installation,2025-09-16,2025-10-15,On Hold,2321023,4
10530,Reduced background firmware,2025-03-25,2025-04-28,Active,2977134,8
10531,Multi-channeled empowering process improvement,2024-02-19,2024-11-29,Cancelled,3187199,8
10532,Ergonomic bi-directional migration,2024-01-20,2024-10-16,On Hold,3286360,3
10533,Intuitive content-based interface,2024-12-20,2025-02-21,On Hold,3294408,7
10534,Multi-channeled modular concept,2025-11-01,2025-12-03,Cancelled,1876480,7
10535,Assimilated well-modulated groupware,2023-09-17,2025-07-12,Completed,3980844,7
10536,Implemented radical utilization,2024-10-10,2025-04-08,On Hold,996583,4
10537,Multi-layered methodical conglomeration,2024-11-02,2025-10-18,Cancelled,897097,8
10538,Quality-focused homogeneous time-frame,2024-03-31,2025-05-20,Completed,3429452,4
10539,Cross-group empowering product,2024-12-02,2025-05-06,Completed,3385668,8
10540,Compatible client-driven flexibility,2024-12-31,2025-07-25,Completed,876154,2
10541,Vision-oriented empowering Local Area Network,2025-11-29,2025-12-21,Cancelled,3740783,7
10542,Cross-group high-level Graphical User Interface,2025-09-26,2025-10-17,Completed,1411744,8
10543,Front-line zero-defect toolset,2025-11-15,2025-12-14,Cancelled,1620383,8
10544,Inverse leadingedge flexibility,2023-08-31,2025-06-29,On Hold,1703911,8
10545,Synergized client-server moratorium,2023-07-21,2025-10-19,Completed,2262429,3
10546,Advanced exuding complexity,2025-03-08,2026-01-01,Completed,2638281,2
10547,Profit-focused 24hour task-force,2025-06-03,2025-08-22,Completed,596242,2
10548,Face-to-face impactful function,2023-04-13,2023-10-21,On Hold,1602731,7
10549,Ergonomic tertiary synergy,2024-09-01,2025-02-08,Cancelled,847574,4
10550,Down-sized zero tolerance challenge,2024-09-13,2025-02-01,Completed,502461,3
10551,Intuitive optimal infrastructure,2025-09-28,2025-11-22,Active,1393318,2
10552,Optimized fresh-thinking leverage,2025-03-03,2025-04-28,Completed,2281835,1
10553,Profound full-range function,2025-03-09,2025-08-19,Active,3328974,7
10554,Assimilated maximized implementation,2024-04-19,2025-07-09,Completed,1048716,6
10555,Object-based zero administration protocol,2023-05-18,2025-07-01,Cancelled,1785723,8
10556,Multi-lateral 4thgeneration secured line,2024-01-20,2024-12-09,Cancelled,3721455,6
10557,Multi-channeled intangible budgetary management,2023-05-01,2023-09-14,On Hold,2331384,7
10558,Upgradable static emulation,2025-01-11,2025-09-05,Cancelled,3289787,6
10559,Multi-channeled mission-critical open system,2024-10-09,2025-09-26,Cancelled,3715677,8
10560,Phased object-oriented budgetary management,2024-07-21,2024-08-21,Cancelled,2069070,6
10561,Fully-configurable asymmetric encryption,2025-09-15,2025-11-22,Active,3044169,6
10562,Ameliorated attitude-oriented circuit,2023-03-04,2025-02-24,Active,2783714,6
10563,Multi-layered directional product,2025-12-18,2026-01-01,Cancelled,1553630,7
10564,User-centric needs-based model,2025-06-19,2025-08-18,Active,3861137,8
10565,Progressive actuating encryption,2025-01-15,2025-08-30,On Hold,1169602,1
10566,Reactive uniform portal,2024-04-30,2024-09-10,Cancelled,1440392,4
10567,Seamless maximized knowledge user,2025-10-10,2025-11-24,Active,3776808,3
10568,Virtual attitude-oriented alliance,2024-10-04,2025-09-12,Active,3934130,3
10569,Multi-layered intangible Internet solution,2023-07-15,2024-05-13,Cancelled,3140098,5
10570,Polarized dynamic concept,2025-07-19,2025-09-30,On Hold,2473689,3
10571,Extended bifurcated Local Area Network,2024-05-14,2024-07-03,Completed,2570069,8
10572,Fully-configurable interactive methodology,2023-09-24,2024-11-30,Completed,2292517,1
10573,Stand-alone incremental secured line,2025-12-29,2026-01-01,Completed,2769609,3
10574,Fundamental user-facing framework,2026-01-01,2026-01-02,Cancelled,2080005,7
10575,Reactive didactic encryption,2025-02-06,2025-12-28,Cancelled,2962468,5
10576,Right-sized coherent task-force,2023-07-18,2023-10-24,Active,3837927,7
10577,De-engineered content-based database,2023-06-29,2025-04-18,Completed,750627,4
10578,Front-line value-added Graphic Interface,2025-05-30,2025-09-28,Cancelled,997619,6
10579,Progressive cohesive projection,2023-03-03,2025-08-17,Completed,3733013,5
10580,Face-to-face needs-based moratorium,2024-02-21,2024-08-17,Cancelled,3609685,8
10581,Configurable client-driven array,2025-06-05,2025-08-01,Active,2593061,8
10582,Future-proofed mission-critical success,2025-01-21,2025-10-20,Active,825587,2
10583,Self-enabling uniform intranet,2025-02-19,2025-10-27,Cancelled,1312340,4
10584,Organized foreground parallelism,2024-05-18,2025-01-10,Completed,3921574,2
10585,Persistent executive knowledge user,2024-07-23,2025-12-07,Cancelled,844026,5
